"GUEST_DETAILS_ID","BOOKING_ID","ADULTS","CHILDREN","BABIES","IS_REPEATED_GUEST","TOTAL_OF_SPECIAL_REQUESTS"
43084,4784,2,0,0,0,0
43085,4784,2,0,0,0,0
43086,4784,2,0,0,0,0
43087,4784,2,0,0,0,0
43088,4784,2,0,0,0,0
43089,4784,2,0,0,0,0
43090,4784,3,0,0,0,0
43091,4784,2,0,0,0,0
43092,4784,2,0,0,0,0
43093,4784,2,0,0,0,0
43094,4784,1,0,0,0,0
43095,4784,1,0,0,0,0
43096,4784,2,0,0,0,0
43097,4784,2,0,0,0,0
43098,4784,2,1,0,0,0
43099,4784,1,0,0,0,0
43100,4784,3,0,0,0,0
43101,4784,2,0,0,0,0
43102,4784,1,0,0,0,0
43103,4784,2,0,0,0,0
43104,4784,2,0,0,0,0
43105,4784,2,0,0,0,0
43106,4784,2,0,0,0,0
43107,4784,2,0,0,0,0
43108,4784,2,0,0,0,0
43109,4784,2,0,0,0,0
43110,4784,1,0,0,0,0
43111,4784,2,0,0,0,0
43112,4784,2,0,0,0,0
43113,4784,2,0,0,0,0
43114,4784,2,0,0,0,0
43115,4784,2,0,0,0,0
43116,4784,2,0,0,0,0
43117,4784,2,0,0,0,0
43118,4784,2,0,0,0,0
43119,4784,2,0,0,0,0
43120,4784,2,0,0,0,0
43121,4784,2,0,0,0,0
43122,4784,2,0,0,0,0
43123,4784,2,0,0,0,0
43124,4784,2,0,0,0,0
43125,4784,2,0,0,0,0
43126,4784,2,0,0,0,0
43127,4784,2,0,0,0,0
43128,4784,2,0,0,0,0
43129,4784,1,0,0,1,0
43130,4784,2,0,0,0,0
43131,4784,2,0,0,0,0
43132,4784,2,0,0,0,0
43133,4784,2,0,0,0,0
43134,4784,1,0,0,0,0
43135,4784,2,0,0,0,0
43136,4784,2,0,0,0,0
43137,4784,2,0,0,0,0
43138,4784,2,0,0,0,0
43139,4784,2,0,0,0,0
43140,4784,2,0,0,0,0
43141,4784,2,0,0,0,0
43142,4784,2,0,0,0,0
43143,4784,2,0,0,0,0
43144,4784,2,0,0,0,0
43145,4784,1,0,0,0,0
43146,4784,2,0,0,0,0
43147,4784,2,0,0,0,0
43148,4785,1,0,0,0,0
43149,4785,2,0,0,0,0
43150,4785,2,0,0,0,0
43151,4785,2,0,0,0,0
43152,4785,2,0,0,0,0
43153,4785,2,0,0,0,0
43154,4785,1,0,0,0,0
43155,4785,1,0,0,0,0
43156,4785,2,0,0,0,0
43157,4785,2,0,0,0,0
43158,4785,2,0,0,0,0
43159,4785,2,0,0,0,0
43160,4785,1,0,0,0,0
43161,4785,1,0,0,0,0
43162,4785,2,0,0,0,0
43163,4785,2,0,0,0,0
43164,4785,2,0,0,0,0
43165,4785,2,0,0,0,0
43166,4785,2,0,0,0,0
43167,4785,2,0,0,0,0
43168,4785,2,0,0,0,0
43169,4785,2,0,0,0,0
43170,4785,2,0,0,0,0
43171,4785,2,0,0,0,0
43172,4785,3,0,0,0,0
43173,4785,2,0,0,0,0
43174,4785,2,0,0,0,0
43175,4785,2,0,0,0,0
43176,4785,1,0,0,0,0
43177,4785,1,0,0,0,0
43178,4785,2,0,0,0,0
43179,4785,2,0,0,0,0
43180,4785,2,1,0,0,0
43181,4785,1,0,0,0,0
43182,4785,3,0,0,0,0
43183,4785,2,0,0,0,0
43184,4785,1,0,0,0,0
43185,4785,2,0,0,0,0
43186,4785,2,0,0,0,0
43187,4785,2,0,0,0,0
43188,4785,2,0,0,0,0
43189,4785,2,0,0,0,0
43190,4785,2,0,0,0,0
43191,4785,2,0,0,0,0
43192,4785,1,0,0,0,0
43193,4785,2,0,0,0,0
43194,4785,2,0,0,0,0
43195,4785,2,0,0,0,0
43196,4785,2,0,0,0,0
43197,4785,2,0,0,0,0
43198,4785,2,0,0,0,0
43199,4785,2,0,0,0,0
43200,4785,2,0,0,0,0
43201,4785,2,0,0,0,0
43202,4785,2,0,0,0,0
43203,4785,2,0,0,0,0
43204,4785,2,0,0,0,0
43205,4785,2,0,0,0,0
43206,4785,2,0,0,0,0
43207,4785,2,0,0,0,0
43208,4785,2,0,0,0,0
43209,4785,2,0,0,0,0
43210,4785,2,0,0,0,0
43211,4785,1,0,0,1,0
43212,4785,2,0,0,0,0
43213,4785,2,0,0,0,0
43214,4785,2,0,0,0,0
43215,4785,2,0,0,0,0
43216,4785,1,0,0,0,0
43217,4785,2,0,0,0,0
43218,4785,2,0,0,0,0
43219,4785,2,0,0,0,0
43220,4785,2,0,0,0,0
43221,4785,2,0,0,0,0
43222,4785,2,0,0,0,0
43223,4785,2,0,0,0,0
43224,4785,2,0,0,0,0
43225,4785,2,0,0,0,0
43226,4785,2,0,0,0,0
43227,4785,1,0,0,0,0
43228,4785,2,0,0,0,0
43229,4785,2,0,0,0,0
43230,4786,1,0,0,0,0
43231,4786,2,0,0,0,0
43232,4786,2,0,0,0,0
43233,4786,2,0,0,0,0
43234,4786,2,0,0,0,0
43235,4786,2,0,0,0,0
43236,4786,1,0,0,0,0
43237,4786,1,0,0,0,0
43238,4786,2,0,0,0,0
43239,4786,2,0,0,0,0
43240,4786,2,0,0,0,0
43241,4786,2,0,0,0,0
43242,4786,1,0,0,0,0
43243,4786,1,0,0,0,0
43244,4786,2,0,0,0,0
43245,4786,2,0,0,0,0
43246,4786,2,0,0,0,0
43247,4786,2,0,0,0,0
43248,4786,2,0,0,0,0
43249,4786,2,0,0,0,0
43250,4786,2,0,0,0,0
43251,4786,2,0,0,0,0
43252,4786,2,0,0,0,0
43253,4786,2,0,0,0,0
43254,4786,3,0,0,0,0
43255,4786,2,0,0,0,0
43256,4786,2,0,0,0,0
43257,4786,2,0,0,0,0
43258,4786,1,0,0,0,0
43259,4786,1,0,0,0,0
43260,4786,2,0,0,0,0
43261,4786,2,0,0,0,0
43262,4786,2,1,0,0,0
43263,4786,1,0,0,0,0
43264,4786,3,0,0,0,0
43265,4786,2,0,0,0,0
43266,4786,1,0,0,0,0
43267,4786,2,0,0,0,0
43268,4786,2,0,0,0,0
43269,4786,2,0,0,0,0
43270,4786,2,0,0,0,0
43271,4786,2,0,0,0,0
43272,4786,2,0,0,0,0
43273,4786,2,0,0,0,0
43274,4786,1,0,0,0,0
43275,4786,2,0,0,0,0
43276,4786,2,0,0,0,0
43277,4786,2,0,0,0,0
43278,4786,2,0,0,0,0
43279,4786,2,0,0,0,0
43280,4786,2,0,0,0,0
43281,4786,2,0,0,0,0
43282,4786,2,0,0,0,0
43283,4786,2,0,0,0,0
43284,4786,2,0,0,0,0
43285,4786,2,0,0,0,0
43286,4786,2,0,0,0,0
43287,4786,2,0,0,0,0
43288,4786,2,0,0,0,0
43289,4786,2,0,0,0,0
43290,4786,2,0,0,0,0
43291,4786,2,0,0,0,0
43292,4786,2,0,0,0,0
43293,4786,1,0,0,1,0
43294,4786,2,0,0,0,0
43295,4786,2,0,0,0,0
43296,4786,2,0,0,0,0
43297,4786,2,0,0,0,0
43298,4786,1,0,0,0,0
43299,4786,2,0,0,0,0
43300,4786,2,0,0,0,0
43301,4786,2,0,0,0,0
43302,4786,2,0,0,0,0
43303,4786,2,0,0,0,0
43304,4786,2,0,0,0,0
43305,4786,2,0,0,0,0
43306,4786,2,0,0,0,0
43307,4786,2,0,0,0,0
43308,4786,2,0,0,0,0
43309,4786,1,0,0,0,0
43310,4786,2,0,0,0,0
43311,4786,2,0,0,0,0
43312,4787,1,0,0,0,0
43313,4787,2,0,0,0,0
43314,4787,2,0,0,0,0
43315,4787,2,0,0,0,0
43316,4787,2,0,0,0,0
43317,4787,2,0,0,0,0
43318,4787,1,0,0,0,0
43319,4787,1,0,0,0,0
43320,4787,2,0,0,0,0
43321,4787,2,0,0,0,0
43322,4787,2,0,0,0,0
43323,4787,2,0,0,0,0
43324,4787,1,0,0,0,0
43325,4787,1,0,0,0,0
43326,4787,2,0,0,0,0
43327,4787,2,0,0,0,0
43328,4787,2,0,0,0,0
43329,4787,2,0,0,0,0
43330,4787,2,0,0,0,0
43331,4787,2,0,0,0,0
43332,4787,2,0,0,0,0
43333,4787,2,0,0,0,0
43334,4787,2,0,0,0,0
43335,4787,2,0,0,0,0
43336,4787,3,0,0,0,0
43337,4787,2,0,0,0,0
43338,4787,2,0,0,0,0
43339,4787,2,0,0,0,0
43340,4787,1,0,0,0,0
43341,4787,1,0,0,0,0
43342,4787,2,0,0,0,0
43343,4787,2,0,0,0,0
43344,4787,2,1,0,0,0
43345,4787,1,0,0,0,0
43346,4787,3,0,0,0,0
43347,4787,2,0,0,0,0
43348,4787,1,0,0,0,0
43349,4787,2,0,0,0,0
43350,4787,2,0,0,0,0
43351,4787,2,0,0,0,0
43352,4787,2,0,0,0,0
43353,4787,2,0,0,0,0
43354,4787,2,0,0,0,0
43355,4787,2,0,0,0,0
43356,4787,1,0,0,0,0
43357,4787,2,0,0,0,0
43358,4787,2,0,0,0,0
43359,4787,2,0,0,0,0
43360,4787,2,0,0,0,0
43361,4787,2,0,0,0,0
43362,4787,2,0,0,0,0
43363,4787,2,0,0,0,0
43364,4787,2,0,0,0,0
43365,4787,2,0,0,0,0
43366,4787,2,0,0,0,0
43367,4787,2,0,0,0,0
43368,4787,2,0,0,0,0
43369,4787,2,0,0,0,0
43370,4787,2,0,0,0,0
43371,4787,2,0,0,0,0
43372,4787,2,0,0,0,0
43373,4787,2,0,0,0,0
43374,4787,2,0,0,0,0
43375,4787,1,0,0,1,0
43376,4787,2,0,0,0,0
43377,4787,2,0,0,0,0
43378,4787,2,0,0,0,0
43379,4787,2,0,0,0,0
43380,4787,1,0,0,0,0
43381,4787,2,0,0,0,0
43382,4787,2,0,0,0,0
43383,4787,2,0,0,0,0
43384,4787,2,0,0,0,0
43385,4787,2,0,0,0,0
43386,4787,2,0,0,0,0
43387,4787,2,0,0,0,0
43388,4787,2,0,0,0,0
43389,4787,2,0,0,0,0
43390,4787,2,0,0,0,0
43391,4787,1,0,0,0,0
43392,4787,2,0,0,0,0
43393,4787,2,0,0,0,0
43394,4788,1,0,0,0,0
43395,4788,2,0,0,0,0
43396,4788,2,0,0,0,0
43397,4788,2,0,0,0,0
43398,4788,2,0,0,0,0
43399,4788,2,0,0,0,0
43400,4788,1,0,0,0,0
43401,4788,1,0,0,0,0
43402,4788,2,0,0,0,0
43403,4788,2,0,0,0,0
43404,4788,2,0,0,0,0
43405,4788,2,0,0,0,0
43406,4788,1,0,0,0,0
43407,4788,1,0,0,0,0
43408,4788,2,0,0,0,0
43409,4788,2,0,0,0,0
43410,4788,2,0,0,0,0
43411,4788,2,0,0,0,0
43412,4788,2,0,0,0,0
43413,4788,2,0,0,0,0
43414,4788,2,0,0,0,0
43415,4788,2,0,0,0,0
43416,4788,2,0,0,0,0
43417,4788,2,0,0,0,0
43418,4788,3,0,0,0,0
43419,4788,2,0,0,0,0
43420,4788,2,0,0,0,0
43421,4788,2,0,0,0,0
43422,4788,1,0,0,0,0
43423,4788,1,0,0,0,0
43424,4788,2,0,0,0,0
43425,4788,2,0,0,0,0
43426,4788,2,1,0,0,0
43427,4788,1,0,0,0,0
43428,4788,3,0,0,0,0
43429,4788,2,0,0,0,0
43430,4788,1,0,0,0,0
43431,4788,2,0,0,0,0
43432,4788,2,0,0,0,0
43433,4788,2,0,0,0,0
43434,4788,2,0,0,0,0
43435,4788,2,0,0,0,0
43436,4788,2,0,0,0,0
43437,4788,2,0,0,0,0
43438,4788,1,0,0,0,0
43439,4788,2,0,0,0,0
43440,4788,2,0,0,0,0
43441,4788,2,0,0,0,0
43442,4788,2,0,0,0,0
43443,4788,2,0,0,0,0
43444,4788,2,0,0,0,0
43445,4788,2,0,0,0,0
43446,4788,2,0,0,0,0
43447,4788,2,0,0,0,0
43448,4788,2,0,0,0,0
43449,4788,2,0,0,0,0
43450,4788,2,0,0,0,0
43451,4788,2,0,0,0,0
43452,4788,2,0,0,0,0
43453,4788,2,0,0,0,0
43454,4788,2,0,0,0,0
43455,4788,2,0,0,0,0
43456,4788,2,0,0,0,0
43457,4788,1,0,0,1,0
43458,4788,2,0,0,0,0
43459,4788,2,0,0,0,0
43460,4788,2,0,0,0,0
43461,4788,2,0,0,0,0
43462,4788,1,0,0,0,0
43463,4788,2,0,0,0,0
43464,4788,2,0,0,0,0
43465,4788,2,0,0,0,0
43466,4788,2,0,0,0,0
43467,4788,2,0,0,0,0
43468,4788,2,0,0,0,0
43469,4788,2,0,0,0,0
43470,4788,2,0,0,0,0
43471,4788,2,0,0,0,0
43472,4788,2,0,0,0,0
43473,4788,1,0,0,0,0
43474,4788,2,0,0,0,0
43475,4788,2,0,0,0,0
43476,4789,1,0,0,0,0
43477,4789,2,0,0,0,0
43478,4789,2,0,0,0,0
43479,4789,2,0,0,0,0
43480,4789,2,0,0,0,0
43481,4789,2,0,0,0,0
43482,4789,1,0,0,0,0
43483,4789,1,0,0,0,0
43484,4789,2,0,0,0,0
43485,4789,2,0,0,0,0
43486,4789,2,0,0,0,0
43487,4789,2,0,0,0,0
43488,4789,1,0,0,0,0
43489,4789,1,0,0,0,0
43490,4789,2,0,0,0,0
43491,4789,2,0,0,0,0
43492,4789,2,0,0,0,0
43493,4789,2,0,0,0,0
43494,4789,2,0,0,0,0
43495,4789,2,0,0,0,0
43496,4789,2,0,0,0,0
43497,4789,2,0,0,0,0
43498,4789,2,0,0,0,0
43499,4789,2,0,0,0,0
43500,4789,3,0,0,0,0
43501,4789,2,0,0,0,0
43502,4789,2,0,0,0,0
43503,4789,2,0,0,0,0
43504,4789,1,0,0,0,0
43505,4789,1,0,0,0,0
43506,4789,2,0,0,0,0
43507,4789,2,0,0,0,0
43508,4789,2,1,0,0,0
43509,4789,1,0,0,0,0
43510,4789,3,0,0,0,0
43511,4789,2,0,0,0,0
43512,4789,1,0,0,0,0
43513,4789,2,0,0,0,0
43514,4789,2,0,0,0,0
43515,4789,2,0,0,0,0
43516,4789,2,0,0,0,0
43517,4789,2,0,0,0,0
43518,4789,2,0,0,0,0
43519,4789,2,0,0,0,0
43520,4789,1,0,0,0,0
43521,4789,2,0,0,0,0
43522,4789,2,0,0,0,0
43523,4789,2,0,0,0,0
43524,4789,2,0,0,0,0
43525,4789,2,0,0,0,0
43526,4789,2,0,0,0,0
43527,4789,2,0,0,0,0
43528,4789,2,0,0,0,0
43529,4789,2,0,0,0,0
43530,4789,2,0,0,0,0
43531,4789,2,0,0,0,0
43532,4789,2,0,0,0,0
43533,4789,2,0,0,0,0
43534,4789,2,0,0,0,0
43535,4789,2,0,0,0,0
43536,4789,2,0,0,0,0
43537,4789,2,0,0,0,0
43538,4789,2,0,0,0,0
43539,4789,1,0,0,1,0
43540,4789,2,0,0,0,0
43541,4789,2,0,0,0,0
43542,4789,2,0,0,0,0
43543,4789,2,0,0,0,0
43544,4789,1,0,0,0,0
43545,4789,2,0,0,0,0
43546,4789,2,0,0,0,0
43547,4789,2,0,0,0,0
43548,4789,2,0,0,0,0
43549,4789,2,0,0,0,0
43550,4789,2,0,0,0,0
43551,4789,2,0,0,0,0
43552,4789,2,0,0,0,0
43553,4789,2,0,0,0,0
43554,4789,2,0,0,0,0
43555,4789,1,0,0,0,0
43556,4789,2,0,0,0,0
43557,4789,2,0,0,0,0
43558,4790,1,0,0,0,0
43559,4790,2,0,0,0,0
43560,4790,2,0,0,0,0
43561,4790,2,0,0,0,0
43562,4790,2,0,0,0,0
43563,4790,2,0,0,0,0
43564,4790,1,0,0,0,0
43565,4790,1,0,0,0,0
43566,4790,2,0,0,0,0
43567,4790,2,0,0,0,0
43568,4790,2,0,0,0,0
43569,4790,2,0,0,0,0
43570,4790,1,0,0,0,0
43571,4790,1,0,0,0,0
43572,4790,2,0,0,0,0
43573,4790,2,0,0,0,0
43574,4790,2,0,0,0,0
43575,4790,2,0,0,0,0
43576,4790,2,0,0,0,0
43577,4790,2,0,0,0,0
43578,4790,2,0,0,0,0
43579,4790,2,0,0,0,0
43580,4790,2,0,0,0,0
43581,4790,2,0,0,0,0
43582,4790,3,0,0,0,0
43583,4790,2,0,0,0,0
43584,4790,2,0,0,0,0
43585,4790,2,0,0,0,0
43586,4790,1,0,0,0,0
43587,4790,1,0,0,0,0
43588,4790,2,0,0,0,0
43589,4790,2,0,0,0,0
43590,4790,2,1,0,0,0
43591,4790,1,0,0,0,0
43592,4790,3,0,0,0,0
43593,4790,2,0,0,0,0
43594,4790,1,0,0,0,0
43595,4790,2,0,0,0,0
43596,4790,2,0,0,0,0
43597,4790,2,0,0,0,0
43598,4790,2,0,0,0,0
43599,4790,2,0,0,0,0
43600,4790,2,0,0,0,0
43601,4790,2,0,0,0,0
43602,4790,1,0,0,0,0
43603,4790,2,0,0,0,0
43604,4790,2,0,0,0,0
43605,4790,2,0,0,0,0
43606,4790,2,0,0,0,0
43607,4790,2,0,0,0,0
43608,4790,2,0,0,0,0
43609,4790,2,0,0,0,0
43610,4790,2,0,0,0,0
43611,4790,2,0,0,0,0
43612,4790,2,0,0,0,0
43613,4790,2,0,0,0,0
43614,4790,2,0,0,0,0
43615,4790,2,0,0,0,0
43616,4790,2,0,0,0,0
43617,4790,2,0,0,0,0
43618,4790,2,0,0,0,0
43619,4790,2,0,0,0,0
43620,4790,2,0,0,0,0
43621,4790,1,0,0,1,0
43622,4790,2,0,0,0,0
43623,4790,2,0,0,0,0
43624,4790,2,0,0,0,0
43625,4790,2,0,0,0,0
43626,4790,1,0,0,0,0
43627,4790,2,0,0,0,0
43628,4790,2,0,0,0,0
43629,4790,2,0,0,0,0
43630,4790,2,0,0,0,0
43631,4790,2,0,0,0,0
43632,4790,2,0,0,0,0
43633,4790,2,0,0,0,0
43634,4790,2,0,0,0,0
43635,4790,2,0,0,0,0
43636,4790,2,0,0,0,0
43637,4790,1,0,0,0,0
43638,4790,2,0,0,0,0
43639,4790,2,0,0,0,0
43640,4791,1,0,0,0,0
43641,4791,2,0,0,0,0
43642,4791,2,0,0,0,0
43643,4791,2,0,0,0,0
43644,4791,2,0,0,0,0
43645,4791,2,0,0,0,0
43646,4791,1,0,0,0,0
43647,4791,1,0,0,0,0
43648,4791,2,0,0,0,0
43649,4791,2,0,0,0,0
43650,4791,2,0,0,0,0
43651,4791,2,0,0,0,0
43652,4791,1,0,0,0,0
43653,4791,1,0,0,0,0
43654,4791,2,0,0,0,0
43655,4791,2,0,0,0,0
43656,4791,2,0,0,0,0
43657,4791,2,0,0,0,0
43658,4791,2,0,0,0,0
43659,4791,2,0,0,0,0
43660,4791,2,0,0,0,0
43661,4791,2,0,0,0,0
43662,4791,2,0,0,0,0
43663,4791,2,0,0,0,0
43664,4791,3,0,0,0,0
43665,4791,2,0,0,0,0
43666,4791,2,0,0,0,0
43667,4791,2,0,0,0,0
43668,4791,1,0,0,0,0
43669,4791,1,0,0,0,0
43670,4791,2,0,0,0,0
43671,4791,2,0,0,0,0
43672,4791,2,1,0,0,0
43673,4791,1,0,0,0,0
43674,4791,3,0,0,0,0
43675,4791,2,0,0,0,0
43676,4791,1,0,0,0,0
43677,4791,2,0,0,0,0
43678,4791,2,0,0,0,0
43679,4791,2,0,0,0,0
43680,4791,2,0,0,0,0
43681,4791,2,0,0,0,0
43682,4791,2,0,0,0,0
43683,4791,2,0,0,0,0
43684,4791,1,0,0,0,0
43685,4791,2,0,0,0,0
43686,4791,2,0,0,0,0
43687,4791,2,0,0,0,0
43688,4791,2,0,0,0,0
43689,4791,2,0,0,0,0
43690,4791,2,0,0,0,0
43691,4791,2,0,0,0,0
43692,4791,2,0,0,0,0
43693,4791,2,0,0,0,0
43694,4791,2,0,0,0,0
43695,4791,2,0,0,0,0
43696,4791,2,0,0,0,0
43697,4791,2,0,0,0,0
43698,4791,2,0,0,0,0
43699,4791,2,0,0,0,0
43700,4791,2,0,0,0,0
43701,4791,2,0,0,0,0
43702,4791,2,0,0,0,0
43703,4791,1,0,0,1,0
43704,4791,2,0,0,0,0
43705,4791,2,0,0,0,0
43706,4791,2,0,0,0,0
43707,4791,2,0,0,0,0
43708,4791,1,0,0,0,0
43709,4791,2,0,0,0,0
43710,4791,2,0,0,0,0
43711,4791,2,0,0,0,0
43712,4791,2,0,0,0,0
43713,4791,2,0,0,0,0
43714,4791,2,0,0,0,0
43715,4791,2,0,0,0,0
43716,4791,2,0,0,0,0
43717,4791,2,0,0,0,0
43718,4791,2,0,0,0,0
43719,4791,1,0,0,0,0
43720,4791,2,0,0,0,0
43721,4791,2,0,0,0,0
43722,4792,1,0,0,0,0
43723,4792,2,0,0,0,0
43724,4792,2,0,0,0,0
43725,4792,2,0,0,0,0
43726,4792,2,0,0,0,0
43727,4792,2,0,0,0,0
43728,4792,1,0,0,0,0
43729,4792,1,0,0,0,0
43730,4792,2,0,0,0,0
43731,4792,2,0,0,0,0
43732,4792,2,0,0,0,0
43733,4792,2,0,0,0,0
43734,4792,1,0,0,0,0
43735,4792,1,0,0,0,0
43736,4792,2,0,0,0,0
43737,4792,2,0,0,0,0
43738,4792,2,0,0,0,0
43739,4792,2,0,0,0,0
43740,4792,2,0,0,0,0
43741,4792,2,0,0,0,0
43742,4792,2,0,0,0,0
43743,4792,2,0,0,0,0
43744,4792,2,0,0,0,0
43745,4792,2,0,0,0,0
43746,4792,3,0,0,0,0
43747,4792,2,0,0,0,0
43748,4792,2,0,0,0,0
43749,4792,2,0,0,0,0
43750,4792,1,0,0,0,0
43751,4792,1,0,0,0,0
43752,4792,2,0,0,0,0
43753,4792,2,0,0,0,0
43754,4792,2,1,0,0,0
43755,4792,1,0,0,0,0
43756,4792,3,0,0,0,0
43757,4792,2,0,0,0,0
43758,4792,1,0,0,0,0
43759,4792,2,0,0,0,0
43760,4792,2,0,0,0,0
43761,4792,2,0,0,0,0
43762,4792,2,0,0,0,0
43763,4792,2,0,0,0,0
43764,4792,2,0,0,0,0
43765,4792,2,0,0,0,0
43766,4792,1,0,0,0,0
43767,4792,2,0,0,0,0
43768,4792,2,0,0,0,0
43769,4792,2,0,0,0,0
43770,4792,2,0,0,0,0
43771,4792,2,0,0,0,0
43772,4792,2,0,0,0,0
43773,4792,2,0,0,0,0
43774,4792,2,0,0,0,0
43775,4792,2,0,0,0,0
43776,4792,2,0,0,0,0
43777,4792,2,0,0,0,0
43778,4792,2,0,0,0,0
43779,4792,2,0,0,0,0
43780,4792,2,0,0,0,0
43781,4792,2,0,0,0,0
43782,4792,2,0,0,0,0
43783,4792,2,0,0,0,0
43784,4792,2,0,0,0,0
43785,4792,1,0,0,1,0
43786,4792,2,0,0,0,0
43787,4792,2,0,0,0,0
43788,4792,2,0,0,0,0
43789,4792,2,0,0,0,0
43790,4792,1,0,0,0,0
43791,4792,2,0,0,0,0
43792,4792,2,0,0,0,0
43793,4792,2,0,0,0,0
43794,4792,2,0,0,0,0
43795,4792,2,0,0,0,0
43796,4792,2,0,0,0,0
43797,4792,2,0,0,0,0
43798,4792,2,0,0,0,0
43799,4792,2,0,0,0,0
43800,4792,2,0,0,0,0
43801,4792,1,0,0,0,0
43802,4792,2,0,0,0,0
43803,4792,2,0,0,0,0
43804,4793,1,0,0,0,0
43805,4793,2,0,0,0,0
43806,4793,2,0,0,0,0
43807,4793,2,0,0,0,0
43808,4793,2,0,0,0,0
43809,4793,2,0,0,0,0
43810,4793,1,0,0,0,0
43811,4793,1,0,0,0,0
43812,4793,2,0,0,0,0
43813,4793,2,0,0,0,0
43814,4793,2,0,0,0,0
43815,4793,2,0,0,0,0
43816,4793,1,0,0,0,0
43817,4793,1,0,0,0,0
43818,4793,2,0,0,0,0
43819,4793,2,0,0,0,0
43820,4793,2,0,0,0,0
43821,4793,2,0,0,0,0
43822,4793,2,0,0,0,0
43823,4793,2,0,0,0,0
43824,4793,2,0,0,0,0
43825,4793,2,0,0,0,0
43826,4793,2,0,0,0,0
43827,4793,2,0,0,0,0
43828,4793,3,0,0,0,0
43829,4793,2,0,0,0,0
43830,4793,2,0,0,0,0
43831,4793,2,0,0,0,0
43832,4793,1,0,0,0,0
43833,4793,1,0,0,0,0
43834,4793,2,0,0,0,0
43835,4793,2,0,0,0,0
43836,4793,2,1,0,0,0
43837,4793,1,0,0,0,0
43838,4793,3,0,0,0,0
43839,4793,2,0,0,0,0
43840,4793,1,0,0,0,0
43841,4793,2,0,0,0,0
43842,4793,2,0,0,0,0
43843,4793,2,0,0,0,0
43844,4793,2,0,0,0,0
43845,4793,2,0,0,0,0
43846,4793,2,0,0,0,0
43847,4793,2,0,0,0,0
43848,4793,1,0,0,0,0
43849,4793,2,0,0,0,0
43850,4793,2,0,0,0,0
43851,4793,2,0,0,0,0
43852,4793,2,0,0,0,0
43853,4793,2,0,0,0,0
43854,4793,2,0,0,0,0
43855,4793,2,0,0,0,0
43856,4793,2,0,0,0,0
43857,4793,2,0,0,0,0
43858,4793,2,0,0,0,0
43859,4793,2,0,0,0,0
43860,4793,2,0,0,0,0
43861,4793,2,0,0,0,0
43862,4793,2,0,0,0,0
43863,4793,2,0,0,0,0
43864,4793,2,0,0,0,0
43865,4793,2,0,0,0,0
43866,4793,2,0,0,0,0
43867,4793,1,0,0,1,0
43868,4793,2,0,0,0,0
43869,4793,2,0,0,0,0
43870,4793,2,0,0,0,0
43871,4793,2,0,0,0,0
43872,4793,1,0,0,0,0
43873,4793,2,0,0,0,0
43874,4793,2,0,0,0,0
43875,4793,2,0,0,0,0
43876,4793,2,0,0,0,0
43877,4793,2,0,0,0,0
43878,4793,2,0,0,0,0
43879,4793,2,0,0,0,0
43880,4793,2,0,0,0,0
43881,4793,2,0,0,0,0
43882,4793,2,0,0,0,0
43883,4793,1,0,0,0,0
43884,4793,2,0,0,0,0
43885,4793,2,0,0,0,0
43886,4794,1,0,0,0,0
43887,4794,2,0,0,0,0
43888,4794,2,0,0,0,0
43889,4794,2,0,0,0,0
43890,4794,2,0,0,0,0
43891,4794,2,0,0,0,0
43892,4794,1,0,0,0,0
43893,4794,1,0,0,0,0
43894,4794,2,0,0,0,0
43895,4794,2,0,0,0,0
43896,4794,2,0,0,0,0
43897,4794,2,0,0,0,0
43898,4794,1,0,0,0,0
43899,4794,1,0,0,0,0
43900,4794,2,0,0,0,0
43901,4794,2,0,0,0,0
43902,4794,2,0,0,0,0
43903,4794,2,0,0,0,0
43904,4794,2,0,0,0,0
43905,4794,2,0,0,0,0
43906,4794,2,0,0,0,0
43907,4794,2,0,0,0,0
43908,4794,2,0,0,0,0
43909,4794,2,0,0,0,0
43910,4794,3,0,0,0,0
43911,4794,2,0,0,0,0
43912,4794,2,0,0,0,0
43913,4794,2,0,0,0,0
43914,4794,1,0,0,0,0
43915,4794,1,0,0,0,0
43916,4794,2,0,0,0,0
43917,4794,2,0,0,0,0
43918,4794,2,1,0,0,0
43919,4794,1,0,0,0,0
43920,4794,3,0,0,0,0
43921,4794,2,0,0,0,0
43922,4794,1,0,0,0,0
43923,4794,2,0,0,0,0
43924,4794,2,0,0,0,0
43925,4794,2,0,0,0,0
43926,4794,2,0,0,0,0
43927,4794,2,0,0,0,0
43928,4794,2,0,0,0,0
43929,4794,2,0,0,0,0
43930,4794,1,0,0,0,0
43931,4794,2,0,0,0,0
43932,4794,2,0,0,0,0
43933,4794,2,0,0,0,0
43934,4794,2,0,0,0,0
43935,4794,2,0,0,0,0
43936,4794,2,0,0,0,0
43937,4794,2,0,0,0,0
43938,4794,2,0,0,0,0
43939,4794,2,0,0,0,0
43940,4794,2,0,0,0,0
43941,4794,2,0,0,0,0
43942,4794,2,0,0,0,0
43943,4794,2,0,0,0,0
43944,4794,2,0,0,0,0
43945,4794,2,0,0,0,0
43946,4794,2,0,0,0,0
43947,4794,2,0,0,0,0
43948,4794,2,0,0,0,0
43949,4794,1,0,0,1,0
43950,4794,2,0,0,0,0
43951,4794,2,0,0,0,0
43952,4794,2,0,0,0,0
43953,4794,2,0,0,0,0
